;PolBez;Altersgr;GebLand;Geschl;GeimpftGenesen;Anz
15439;BEZIMST-318;ALT10IMST-3;INLAND;f;0;511
15440;BEZIMST-318;ALT10IMST-3;AUSLAND;m;1;102
15441;BEZIMST-318;ALT10IMST-3;AUSLAND;m;3;49
15442;BEZIMST-318;ALT10IMST-3;AUSLAND;m;2;94
15443;BEZIMST-318;ALT10IMST-3;AUSLAND;m;0;85
15444;BEZIMST-318;ALT10IMST-3;AUSLAND;f;1;80
15445;BEZIMST-318;ALT10IMST-3;AUSLAND;f;3;41
15446;BEZIMST-318;ALT10IMST-3;AUSLAND;f;2;84
15447;BEZIMST-318;ALT10IMST-3;AUSLAND;f;0;85
15448;BEZIMST-318;ALT10IMST-4;INLAND;m;1;1566
15449;BEZIMST-318;ALT10IMST-4;INLAND;m;3;817
15450;BEZIMST-318;ALT10IMST-4;INLAND;m;2;855
15451;BEZIMST-318;ALT10IMST-4;INLAND;m;0;817
15452;BEZIMST-318;ALT10IMST-4;INLAND;f;1;1398
15453;BEZIMST-318;ALT10IMST-4;INLAND;f;3;948
15454;BEZIMST-318;ALT10IMST-4;INLAND;f;2;977
15455;BEZIMST-318;ALT10IMST-4;INLAND;f;0;627
15456;BEZIMST-318;ALT10IMST-4;AUSLAND;m;1;216
15457;BEZIMST-318;ALT10IMST-4;AUSLAND;m;3;57
15458;BEZIMST-318;ALT10IMST-4;AUSLAND;m;2;149
15459;BEZIMST-318;ALT10IMST-4;AUSLAND;m;0;223
15460;BEZIMST-318;ALT10IMST-4;AUSLAND;f;1;192
15461;BEZIMST-318;ALT10IMST-4;AUSLAND;f;3;82
15462;BEZIMST-318;ALT10IMST-4;AUSLAND;f;2;182
15463;BEZIMST-318;ALT10IMST-4;AUSLAND;f;0;230
15464;BEZIMST-318;ALT10IMST-5;INLAND;m;1;1856
15465;BEZIMST-318;ALT10IMST-5;INLAND;m;3;910
15466;BEZIMST-318;ALT10IMST-5;INLAND;m;2;797
15467;BEZIMST-318;ALT10IMST-5;INLAND;m;0;816
15468;BEZIMST-318;ALT10IMST-5;INLAND;f;1;1553
15469;BEZIMST-318;ALT10IMST-5;INLAND;f;3;1147
15470;BEZIMST-318;ALT10IMST-5;INLAND;f;2;852
15471;BEZIMST-318;ALT10IMST-5;INLAND;f;0;618
15472;BEZIMST-318;ALT10IMST-5;AUSLAND;m;1;354
15473;BEZIMST-318;ALT10IMST-5;AUSLAND;m;3;137
15474;BEZIMST-318;ALT10IMST-5;AUSLAND;m;2;199
15475;BEZIMST-318;ALT10IMST-5;AUSLAND;m;0;292
15476;BEZIMST-318;ALT10IMST-5;AUSLAND;f;1;383
15477;BEZIMST-318;ALT10IMST-5;AUSLAND;f;3;191
15478;BEZIMST-318;ALT10IMST-5;AUSLAND;f;2;265
15479;BEZIMST-318;ALT10IMST-5;AUSLAND;f;0;274
15480;BEZIMST-318;ALT10IMST-6;INLAND;m;1;2515
15481;BEZIMST-318;ALT10IMST-6;INLAND;m;3;1018
15482;BEZIMST-318;ALT10IMST-6;INLAND;m;2;671
15483;BEZIMST-318;ALT10IMST-6;INLAND;m;0;745
15484;BEZIMST-318;ALT10IMST-6;INLAND;f;1;2403
15485;BEZIMST-318;ALT10IMST-6;INLAND;f;3;1173
15486;BEZIMST-318;ALT10IMST-6;INLAND;f;2;719
15487;BEZIMST-318;ALT10IMST-6;INLAND;f;0;671
15488;BEZIMST-318;ALT10IMST-6;AUSLAND;m;1;424
15489;BEZIMST-318;ALT10IMST-6;AUSLAND;m;3;141
15490;BEZIMST-318;ALT10IMST-6;AUSLAND;m;2;156
15491;BEZIMST-318;ALT10IMST-6;AUSLAND;m;0;246
15492;BEZIMST-318;ALT10IMST-6;AUSLAND;f;1;530
15493;BEZIMST-318;ALT10IMST-6;AUSLAND;f;3;186
15494;BEZIMST-318;ALT10IMST-6;AUSLAND;f;2;207
15495;BEZIMST-318;ALT10IMST-6;AUSLAND;f;0;244
15496;BEZIMST-318;ALT10IMST-7;INLAND;m;1;3550
15497;BEZIMST-318;ALT10IMST-7;INLAND;m;3;1103
15498;BEZIMST-318;ALT10IMST-7;INLAND;m;2;463
15499;BEZIMST-318;ALT10IMST-7;INLAND;m;0;791
15500;BEZIMST-318;ALT10IMST-7;INLAND;f;1;3596
15501;BEZIMST-318;ALT10IMST-7;INLAND;f;3;1095
15502;BEZIMST-318;ALT10IMST-7;INLAND;f;2;519
15503;BEZIMST-318;ALT10IMST-7;INLAND;f;0;847
15504;BEZIMST-318;ALT10IMST-7;AUSLAND;m;1;408
15505;BEZIMST-318;ALT10IMST-7;AUSLAND;m;3;93
15506;BEZIMST-318;ALT10IMST-7;AUSLAND;m;2;94
15507;BEZIMST-318;ALT10IMST-7;AUSLAND;m;0;156
15508;BEZIMST-318;ALT10IMST-7;AUSLAND;f;1;417
15509;BEZIMST-318;ALT10IMST-7;AUSLAND;f;3;82
15510;BEZIMST-318;ALT10IMST-7;AUSLAND;f;2;101
15511;BEZIMST-318;ALT10IMST-7;AUSLAND;f;0;202
15512;BEZIMST-318;ALT10IMST-8;INLAND;m;1;2991
15513;BEZIMST-318;ALT10IMST-8;INLAND;m;3;617
15514;BEZIMST-318;ALT10IMST-8;INLAND;m;2;146
15515;BEZIMST-318;ALT10IMST-8;INLAND;m;0;465
15516;BEZIMST-318;ALT10IMST-8;INLAND;f;1;3280
15517;BEZIMST-318;ALT10IMST-8;INLAND;f;3;651
15518;BEZIMST-318;ALT10IMST-8;INLAND;f;2;198
15519;BEZIMST-318;ALT10IMST-8;INLAND;f;0;613
15520;BEZIMST-318;ALT10IMST-8;AUSLAND;m;1;236
15521;BEZIMST-318;ALT10IMST-8;AUSLAND;m;3;28
15522;BEZIMST-318;ALT10IMST-8;AUSLAND;m;2;20
15523;BEZIMST-318;ALT10IMST-8;AUSLAND;m;0;123
15524;BEZIMST-318;ALT10IMST-8;AUSLAND;f;1;307
15525;BEZIMST-318;ALT10IMST-8;AUSLAND;f;3;37
15526;BEZIMST-318;ALT10IMST-8;AUSLAND;f;2;32
15527;BEZIMST-318;ALT10IMST-8;AUSLAND;f;0;136
15528;BEZIMST-318;ALT10IMST-9;INLAND;m;1;2190
15529;BEZIMST-318;ALT10IMST-9;INLAND;m;3;417
15530;BEZIMST-318;ALT10IMST-9;INLAND;m;2;58
15531;BEZIMST-318;ALT10IMST-9;INLAND;m;0;235
15532;BEZIMST-318;ALT10IMST-9;INLAND;f;1;2905
15533;BEZIMST-318;ALT10IMST-9;INLAND;f;3;445
15534;BEZIMST-318;ALT10IMST-9;INLAND;f;2;84
15535;BEZIMST-318;ALT10IMST-9;INLAND;f;0;389
15536;BEZIMST-318;ALT10IMST-9;AUSLAND;m;1;157
15537;BEZIMST-318;ALT10IMST-9;AUSLAND;m;3;23
15538;BEZIMST-318;ALT10IMST-9;AUSLAND;m;2;6
15539;BEZIMST-318;ALT10IMST-9;AUSLAND;m;0;40
15540;BEZIMST-318;ALT10IMST-9;AUSLAND;f;1;200
15541;BEZIMST-318;ALT10IMST-9;AUSLAND;f;3;30
15542;BEZIMST-318;ALT10IMST-9;AUSLAND;f;2;12
15543;BEZIMST-318;ALT10IMST-9;AUSLAND;f;0;54
15544;BEZIMST-318;ALT10IMST-10;INLAND;m;1;657
15545;BEZIMST-318;ALT10IMST-10;INLAND;m;3;106
15546;BEZIMST-318;ALT10IMST-10;INLAND;m;2;26
15547;BEZIMST-318;ALT10IMST-10;INLAND;m;0;110
15548;BEZIMST-318;ALT10IMST-10;INLAND;f;1;1264
15549;BEZIMST-318;ALT10IMST-10;INLAND;f;3;183
15550;BEZIMST-318;ALT10IMST-10;INLAND;f;2;56
15551;BEZIMST-318;ALT10IMST-10;INLAND;f;0;269
15552;BEZIMST-318;ALT10IMST-10;AUSLAND;m;1;22
15553;BEZIMST-318;ALT10IMST-10;AUSLAND;m;3;8
15554;BEZIMST-318;ALT10IMST-10;AUSLAND;m;2;1
15555;BEZIMST-318;ALT10IMST-10;AUSLAND;m;0;8
15556;BEZIMST-318;ALT10IMST-10;AUSLAND;f;1;69
15557;BEZIMST-318;ALT10IMST-10;AUSLAND;f;3;13
15558;BEZIMST-318;ALT10IMST-10;AUSLAND;f;2;5
15559;BEZIMST-318;ALT10IMST-10;AUSLAND;f;0;11
15844;BEZIMST-319;ALT10IMST-1;INLAND;m;1;18
15845;BEZIMST-319;ALT10IMST-1;INLAND;m;3;7
15846;BEZIMST-319;ALT10IMST-1;INLAND;m;2;547
15847;BEZIMST-319;ALT10IMST-1;INLAND;m;0;2243
15848;BEZIMST-319;ALT10IMST-1;INLAND;f;1;16
15849;BEZIMST-319;ALT10IMST-1;INLAND;f;3;7
15850;BEZIMST-319;ALT10IMST-1;INLAND;f;2;540
15851;BEZIMST-319;ALT10IMST-1;INLAND;f;0;2128
15852;BEZIMST-319;ALT10IMST-1;AUSLAND;m;2;3
15853;BEZIMST-319;ALT10IMST-1;AUSLAND;m;0;20
15854;BEZIMST-319;ALT10IMST-1;AUSLAND;f;2;2
15855;BEZIMST-319;ALT10IMST-1;AUSLAND;f;0;17
15856;BEZIMST-319;ALT10IMST-2;INLAND;m;1;1208
15857;BEZIMST-319;ALT10IMST-2;INLAND;m;3;1044
15858;BEZIMST-319;ALT10IMST-2;INLAND;m;2;2568
15859;BEZIMST-319;ALT10IMST-2;INLAND;m;0;1828
15860;BEZIMST-319;ALT10IMST-2;INLAND;f;1;1075
15861;BEZIMST-319;ALT10IMST-2;INLAND;f;3;935
15862;BEZIMST-319;ALT10IMST-2;INLAND;f;2;2398
15863;BEZIMST-319;ALT10IMST-2;INLAND;f;0;1780
15864;BEZIMST-319;ALT10IMST-2;AUSLAND;m;1;40
15865;BEZIMST-319;ALT10IMST-2;AUSLAND;m;3;28
15866;BEZIMST-319;ALT10IMST-2;AUSLAND;m;2;132
15867;BEZIMST-319;ALT10IMST-2;AUSLAND;m;0;120
15868;BEZIMST-319;ALT10IMST-2;AUSLAND;f;1;46
15869;BEZIMST-319;ALT10IMST-2;AUSLAND;f;3;30
15870;BEZIMST-319;ALT10IMST-2;AUSLAND;f;2;125
15871;BEZIMST-319;ALT10IMST-2;AUSLAND;f;0;124
15872;BEZIMST-319;ALT10IMST-3;INLAND;m;1;2233
15873;BEZIMST-319;ALT10IMST-3;INLAND;m;3;1648
15874;BEZIMST-319;ALT10IMST-3;INLAND;m;2;1404
15875;BEZIMST-319;ALT10IMST-3;INLAND;m;0;842
15876;BEZIMST-319;ALT10IMST-3;INLAND;f;1;2037
15877;BEZIMST-319;ALT10IMST-3;INLAND;f;3;1844
15878;BEZIMST-319;ALT10IMST-3;INLAND;f;2;1334
15879;BEZIMST-319;ALT10IMST-3;INLAND;f;0;570
15880;BEZIMST-319;ALT10IMST-3;AUSLAND;m;1;155
15881;BEZIMST-319;ALT10IMST-3;AUSLAND;m;3;72
15882;BEZIMST-319;ALT10IMST-3;AUSLAND;m;2;96
15883;BEZIMST-319;ALT10IMST-3;AUSLAND;m;0;123
15884;BEZIMST-319;ALT10IMST-3;AUSLAND;f;1;121
15885;BEZIMST-319;ALT10IMST-3;AUSLAND;f;3;68
15886;BEZIMST-319;ALT10IMST-3;AUSLAND;f;2;102
15887;BEZIMST-319;ALT10IMST-3;AUSLAND;f;0;105
15888;BEZIMST-319;ALT10IMST-4;INLAND;m;1;2365
15889;BEZIMST-319;ALT10IMST-4;INLAND;m;3;1440
15890;BEZIMST-319;ALT10IMST-4;INLAND;m;2;1223
15891;BEZIMST-319;ALT10IMST-4;INLAND;m;0;1055
15892;BEZIMST-319;ALT10IMST-4;INLAND;f;1;2115
15893;BEZIMST-319;ALT10IMST-4;INLAND;f;3;1631
15894;BEZIMST-319;ALT10IMST-4;INLAND;f;2;1395
15895;BEZIMST-319;ALT10IMST-4;INLAND;f;0;809
15896;BEZIMST-319;ALT10IMST-4;AUSLAND;m;1;310
15897;BEZIMST-319;ALT10IMST-4;AUSLAND;m;3;106
15898;BEZIMST-319;ALT10IMST-4;AUSLAND;m;2;161
15899;BEZIMST-319;ALT10IMST-4;AUSLAND;m;0;253
15900;BEZIMST-319;ALT10IMST-4;AUSLAND;f;1;280
15901;BEZIMST-319;ALT10IMST-4;AUSLAND;f;3;159
15902;BEZIMST-319;ALT10IMST-4;AUSLAND;f;2;233
15903;BEZIMST-319;ALT10IMST-4;AUSLAND;f;0;244
15904;BEZIMST-319;ALT10IMST-5;INLAND;m;1;2866
15905;BEZIMST-319;ALT10IMST-5;INLAND;m;3;1711
15906;BEZIMST-319;ALT10IMST-5;INLAND;m;2;1190
15907;BEZIMST-319;ALT10IMST-5;INLAND;m;0;1006
15908;BEZIMST-319;ALT10IMST-5;INLAND;f;1;2578
15909;BEZIMST-319;ALT10IMST-5;INLAND;f;3;1984
15910;BEZIMST-319;ALT10IMST-5;INLAND;f;2;1457
15911;BEZIMST-319;ALT10IMST-5;INLAND;f;0;822
15912;BEZIMST-319;ALT10IMST-5;AUSLAND;m;1;528
15913;BEZIMST-319;ALT10IMST-5;AUSLAND;m;3;205
15914;BEZIMST-319;ALT10IMST-5;AUSLAND;m;2;274
15915;BEZIMST-319;ALT10IMST-5;AUSLAND;m;0;331
15916;BEZIMST-319;ALT10IMST-5;AUSLAND;f;1;634
15917;BEZIMST-319;ALT10IMST-5;AUSLAND;f;3;362
15918;BEZIMST-319;ALT10IMST-5;AUSLAND;f;2;359
15919;BEZIMST-319;ALT10IMST-5;AUSLAND;f;0;324
15920;BEZIMST-319;ALT10IMST-6;INLAND;m;1;3990
15921;BEZIMST-319;ALT10IMST-6;INLAND;m;3;2100
15922;BEZIMST-319;ALT10IMST-6;INLAND;m;2;1057
15923;BEZIMST-319;ALT10IMST-6;INLAND;m;0;1053
15924;BEZIMST-319;ALT10IMST-6;INLAND;f;1;3890
15925;BEZIMST-319;ALT10IMST-6;INLAND;f;3;2351
15926;BEZIMST-319;ALT10IMST-6;INLAND;f;2;1169
15927;BEZIMST-319;ALT10IMST-6;INLAND;f;0;901
15928;BEZIMST-319;ALT10IMST-6;AUSLAND;m;1;565
15929;BEZIMST-319;ALT10IMST-6;AUSLAND;m;3;207
15930;BEZIMST-319;ALT10IMST-6;AUSLAND;m;2;193
15931;BEZIMST-319;ALT10IMST-6;AUSLAND;m;0;334
15932;BEZIMST-319;ALT10IMST-6;AUSLAND;f;1;754
15933;BEZIMST-319;ALT10IMST-6;AUSLAND;f;3;340
15934;BEZIMST-319;ALT10IMST-6;AUSLAND;f;2;284
15935;BEZIMST-319;ALT10IMST-6;AUSLAND;f;0;309
15936;BEZIMST-319;ALT10IMST-7;INLAND;m;1;5466
15937;BEZIMST-319;ALT10IMST-7;INLAND;m;3;1883
15938;BEZIMST-319;ALT10IMST-7;INLAND;m;2;744
15939;BEZIMST-319;ALT10IMST-7;INLAND;m;0;1146
15940;BEZIMST-319;ALT10IMST-7;INLAND;f;1;5463
15941;BEZIMST-319;ALT10IMST-7;INLAND;f;3;1939
15942;BEZIMST-319;ALT10IMST-7;INLAND;f;2;848
15943;BEZIMST-319;ALT10IMST-7;INLAND;f;0;1107
15944;BEZIMST-319;ALT10IMST-7;AUSLAND;m;1;550
15945;BEZIMST-319;ALT10IMST-7;AUSLAND;m;3;166
15946;BEZIMST-319;ALT10IMST-7;AUSLAND;m;2;117
15947;BEZIMST-319;ALT10IMST-7;AUSLAND;m;0;222
15948;BEZIMST-319;ALT10IMST-7;AUSLAND;f;1;553
15949;BEZIMST-319;ALT10IMST-7;AUSLAND;f;3;169
15950;BEZIMST-319;ALT10IMST-7;AUSLAND;f;2;114
15951;BEZIMST-319;ALT10IMST-7;AUSLAND;f;0;225
15952;BEZIMST-319;ALT10IMST-8;INLAND;m;1;4227
15953;BEZIMST-319;ALT10IMST-8;INLAND;m;3;1074
15954;BEZIMST-319;ALT10IMST-8;INLAND;m;2;232
15955;BEZIMST-319;ALT10IMST-8;INLAND;m;0;632
15956;BEZIMST-319;ALT10IMST-8;INLAND;f;1;4441
15957;BEZIMST-319;ALT10IMST-8;INLAND;f;3;1055
15958;BEZIMST-319;ALT10IMST-8;INLAND;f;2;263
15959;BEZIMST-319;ALT10IMST-8;INLAND;f;0;711
15960;BEZIMST-319;ALT10IMST-8;AUSLAND;m;1;312
15961;BEZIMST-319;ALT10IMST-8;AUSLAND;m;3;53
15962;BEZIMST-319;ALT10IMST-8;AUSLAND;m;2;31
15963;BEZIMST-319;ALT10IMST-8;AUSLAND;m;0;155
15964;BEZIMST-319;ALT10IMST-8;AUSLAND;f;1;418
15965;BEZIMST-319;ALT10IMST-8;AUSLAND;f;3;70
15966;BEZIMST-319;ALT10IMST-8;AUSLAND;f;2;38
15967;BEZIMST-319;ALT10IMST-8;AUSLAND;f;0;167
15968;BEZIMST-319;ALT10IMST-9;INLAND;m;1;3183
15969;BEZIMST-319;ALT10IMST-9;INLAND;m;3;696
15970;BEZIMST-319;ALT10IMST-9;INLAND;m;2;89
15971;BEZIMST-319;ALT10IMST-9;INLAND;m;0;318
15972;BEZIMST-319;ALT10IMST-9;INLAND;f;1;3779
15973;BEZIMST-319;ALT10IMST-9;INLAND;f;3;695
15974;BEZIMST-319;ALT10IMST-9;INLAND;f;2;127
15975;BEZIMST-319;ALT10IMST-9;INLAND;f;0;468
15976;BEZIMST-319;ALT10IMST-9;AUSLAND;m;1;259
15977;BEZIMST-319;ALT10IMST-9;AUSLAND;m;3;42
15978;BEZIMST-319;ALT10IMST-9;AUSLAND;m;2;7
15979;BEZIMST-319;ALT10IMST-9;AUSLAND;m;0;67
15980;BEZIMST-319;ALT10IMST-9;AUSLAND;f;1;315
15981;BEZIMST-319;ALT10IMST-9;AUSLAND;f;3;58
15982;BEZIMST-319;ALT10IMST-9;AUSLAND;f;2;9
15983;BEZIMST-319;ALT10IMST-9;AUSLAND;f;0;85
15984;BEZIMST-319;ALT10IMST-10;INLAND;m;1;844
15985;BEZIMST-319;ALT10IMST-10;INLAND;m;3;164
15986;BEZIMST-319;ALT10IMST-10;INLAND;m;2;36
15987;BEZIMST-319;ALT10IMST-10;INLAND;m;0;123
15988;BEZIMST-319;ALT10IMST-10;INLAND;f;1;1492
15989;BEZIMST-319;ALT10IMST-10;INLAND;f;3;307
15990;BEZIMST-319;ALT10IMST-10;INLAND;f;2;90
15991;BEZIMST-319;ALT10IMST-10;INLAND;f;0;293
15992;BEZIMST-319;ALT10IMST-10;AUSLAND;m;1;64
15993;BEZIMST-319;ALT10IMST-10;AUSLAND;m;3;8
15994;BEZIMST-319;ALT10IMST-10;AUSLAND;m;2;1
15995;BEZIMST-319;ALT10IMST-10;AUSLAND;m;0;12
15996;BEZIMST-319;ALT10IMST-10;AUSLAND;f;1;85
15997;BEZIMST-319;ALT10IMST-10;AUSLAND;f;3;24
15998;BEZIMST-319;ALT10IMST-10;AUSLAND;f;2;4
15999;BEZIMST-319;ALT10IMST-10;AUSLAND;f;0;32
16275;BEZIMST-320;ALT10IMST-1;INLAND;m;2;140
16276;BEZIMST-320;ALT10IMST-1;INLAND;m;0;793
16277;BEZIMST-320;ALT10IMST-1;INLAND;f;2;145
16278;BEZIMST-320;ALT10IMST-1;INLAND;f;0;799
16279;BEZIMST-320;ALT10IMST-1;AUSLAND;m;2;1
16280;BEZIMST-320;ALT10IMST-1;AUSLAND;m;0;3
16281;BEZIMST-320;ALT10IMST-1;AUSLAND;f;2;1
16282;BEZIMST-320;ALT10IMST-1;AUSLAND;f;0;6
16283;BEZIMST-320;ALT10IMST-2;INLAND;m;1;218
16284;BEZIMST-320;ALT10IMST-2;INLAND;m;3;159
16285;BEZIMST-320;ALT10IMST-2;INLAND;m;2;1033
16286;BEZIMST-320;ALT10IMST-2;INLAND;m;0;752
16287;BEZIMST-320;ALT10IMST-2;INLAND;f;1;199
16288;BEZIMST-320;ALT10IMST-2;INLAND;f;3;180
16289;BEZIMST-320;ALT10IMST-2;INLAND;f;2;935
16290;BEZIMST-320;ALT10IMST-2;INLAND;f;0;706
16291;BEZIMST-320;ALT10IMST-2;AUSLAND;m;1;4
16292;BEZIMST-320;ALT10IMST-2;AUSLAND;m;2;33
16293;BEZIMST-320;ALT10IMST-2;AUSLAND;m;0;40
16294;BEZIMST-320;ALT10IMST-2;AUSLAND;f;1;6
16295;BEZIMST-320;ALT10IMST-2;AUSLAND;f;3;1
16296;BEZIMST-320;ALT10IMST-2;AUSLAND;f;2;37
16297;BEZIMST-320;ALT10IMST-2;AUSLAND;f;0;29
16298;BEZIMST-320;ALT10IMST-3;INLAND;m;1;684
16299;BEZIMST-320;ALT10IMST-3;INLAND;m;3;457
16300;BEZIMST-320;ALT10IMST-3;INLAND;m;2;591
16301;BEZIMST-320;ALT10IMST-3;INLAND;m;0;347
16302;BEZIMST-320;ALT10IMST-3;INLAND;f;1;562
16303;BEZIMST-320;ALT10IMST-3;INLAND;f;3;557
16304;BEZIMST-320;ALT10IMST-3;INLAND;f;2;673
16305;BEZIMST-320;ALT10IMST-3;INLAND;f;0;270
16306;BEZIMST-320;ALT10IMST-3;AUSLAND;m;1;26
16307;BEZIMST-320;ALT10IMST-3;AUSLAND;m;3;10
16308;BEZIMST-320;ALT10IMST-3;AUSLAND;m;2;33
16309;BEZIMST-320;ALT10IMST-3;AUSLAND;m;0;36
16310;BEZIMST-320;ALT10IMST-3;AUSLAND;f;1;17
16311;BEZIMST-320;ALT10IMST-3;AUSLAND;f;3;16
16312;BEZIMST-320;ALT10IMST-3;AUSLAND;f;2;28
16313;BEZIMST-320;ALT10IMST-3;AUSLAND;f;0;27
16314;BEZIMST-320;ALT10IMST-4;INLAND;m;1;747
16315;BEZIMST-320;ALT10IMST-4;INLAND;m;3;467
16316;BEZIMST-320;ALT10IMST-4;INLAND;m;2;681
16317;BEZIMST-320;ALT10IMST-4;INLAND;m;0;507
16318;BEZIMST-320;ALT10IMST-4;INLAND;f;1;565
16319;BEZIMST-320;ALT10IMST-4;INLAND;f;3;468
16320;BEZIMST-320;ALT10IMST-4;INLAND;f;2;742
16321;BEZIMST-320;ALT10IMST-4;INLAND;f;0;338
16322;BEZIMST-320;ALT10IMST-4;AUSLAND;m;1;53
16323;BEZIMST-320;ALT10IMST-4;AUSLAND;m;3;21
16324;BEZIMST-320;ALT10IMST-4;AUSLAND;m;2;50
16325;BEZIMST-320;ALT10IMST-4;AUSLAND;m;0;70
16326;BEZIMST-320;ALT10IMST-4;AUSLAND;f;1;60
16327;BEZIMST-320;ALT10IMST-4;AUSLAND;f;3;35
16328;BEZIMST-320;ALT10IMST-4;AUSLAND;f;2;81
16329;BEZIMST-320;ALT10IMST-4;AUSLAND;f;0;76
16330;BEZIMST-320;ALT10IMST-5;INLAND;m;1;770
16331;BEZIMST-320;ALT10IMST-5;INLAND;m;3;471
16332;BEZIMST-320;ALT10IMST-5;INLAND;m;2;647
16333;BEZIMST-320;ALT10IMST-5;INLAND;m;0;541
16334;BEZIMST-320;ALT10IMST-5;INLAND;f;1;647
16335;BEZIMST-320;ALT10IMST-5;INLAND;f;3;542
16336;BEZIMST-320;ALT10IMST-5;INLAND;f;2;723
16337;BEZIMST-320;ALT10IMST-5;INLAND;f;0;380
16338;BEZIMST-320;ALT10IMST-5;AUSLAND;m;1;95
16339;BEZIMST-320;ALT10IMST-5;AUSLAND;m;3;26
16340;BEZIMST-320;ALT10IMST-5;AUSLAND;m;2;68
16341;BEZIMST-320;ALT10IMST-5;AUSLAND;m;0;66
16342;BEZIMST-320;ALT10IMST-5;AUSLAND;f;1;78
16343;BEZIMST-320;ALT10IMST-5;AUSLAND;f;3;51
16344;BEZIMST-320;ALT10IMST-5;AUSLAND;f;2;83
16345;BEZIMST-320;ALT10IMST-5;AUSLAND;f;0;55
16346;BEZIMST-320;ALT10IMST-6;INLAND;m;1;1151
16347;BEZIMST-320;ALT10IMST-6;INLAND;m;3;512
16348;BEZIMST-320;ALT10IMST-6;INLAND;m;2;488
16349;BEZIMST-320;ALT10IMST-6;INLAND;m;0;477
16350;BEZIMST-320;ALT10IMST-6;INLAND;f;1;1038
16351;BEZIMST-320;ALT10IMST-6;INLAND;f;3;625
16352;BEZIMST-320;ALT10IMST-6;INLAND;f;2;497
16353;BEZIMST-320;ALT10IMST-6;INLAND;f;0;364
16354;BEZIMST-320;ALT10IMST-6;AUSLAND;m;1;99
16355;BEZIMST-320;ALT10IMST-6;AUSLAND;m;3;26
16356;BEZIMST-320;ALT10IMST-6;AUSLAND;m;2;46
16357;BEZIMST-320;ALT10IMST-6;AUSLAND;m;0;63
16358;BEZIMST-320;ALT10IMST-6;AUSLAND;f;1;110
16359;BEZIMST-320;ALT10IMST-6;AUSLAND;f;3;38
16360;BEZIMST-320;ALT10IMST-6;AUSLAND;f;2;63
16361;BEZIMST-320;ALT10IMST-6;AUSLAND;f;0;66
16362;BEZIMST-320;ALT10IMST-7;INLAND;m;1;1541
16363;BEZIMST-320;ALT10IMST-7;INLAND;m;3;488
16364;BEZIMST-320;ALT10IMST-7;INLAND;m;2;350
16365;BEZIMST-320;ALT10IMST-7;INLAND;m;0;494
16366;BEZIMST-320;ALT10IMST-7;INLAND;f;1;1488
16367;BEZIMST-320;ALT10IMST-7;INLAND;f;3;520
16368;BEZIMST-320;ALT10IMST-7;INLAND;f;2;359
16369;BEZIMST-320;ALT10IMST-7;INLAND;f;0;454
16370;BEZIMST-320;ALT10IMST-7;AUSLAND;m;1;69
16371;BEZIMST-320;ALT10IMST-7;AUSLAND;m;3;19
16372;BEZIMST-320;ALT10IMST-7;AUSLAND;m;2;22
16373;BEZIMST-320;ALT10IMST-7;AUSLAND;m;0;27
16374;BEZIMST-320;ALT10IMST-7;AUSLAND;f;1;83
16375;BEZIMST-320;ALT10IMST-7;AUSLAND;f;3;14
16376;BEZIMST-320;ALT10IMST-7;AUSLAND;f;2;29
16377;BEZIMST-320;ALT10IMST-7;AUSLAND;f;0;40
16378;BEZIMST-320;ALT10IMST-8;INLAND;m;1;1274
16379;BEZIMST-320;ALT10IMST-8;INLAND;m;3;302
16380;BEZIMST-320;ALT10IMST-8;INLAND;m;2;120
16381;BEZIMST-320;ALT10IMST-8;INLAND;m;0;255
16382;BEZIMST-320;ALT10IMST-8;INLAND;f;1;1370
16383;BEZIMST-320;ALT10IMST-8;INLAND;f;3;369
16384;BEZIMST-320;ALT10IMST-8;INLAND;f;2;133
16385;BEZIMST-320;ALT10IMST-8;INLAND;f;0;297
16386;BEZIMST-320;ALT10IMST-8;AUSLAND;m;1;27
16387;BEZIMST-320;ALT10IMST-8;AUSLAND;m;3;6
16388;BEZIMST-320;ALT10IMST-8;AUSLAND;m;2;3
16389;BEZIMST-320;ALT10IMST-8;AUSLAND;m;0;20
16390;BEZIMST-320;ALT10IMST-8;AUSLAND;f;1;54
16391;BEZIMST-320;ALT10IMST-8;AUSLAND;f;3;14
16392;BEZIMST-320;ALT10IMST-8;AUSLAND;f;2;5
16393;BEZIMST-320;ALT10IMST-8;AUSLAND;f;0;16
16394;BEZIMST-320;ALT10IMST-9;INLAND;m;1;950
16395;BEZIMST-320;ALT10IMST-9;INLAND;m;3;196
16396;BEZIMST-320;ALT10IMST-9;INLAND;m;2;35
16397;BEZIMST-320;ALT10IMST-9;INLAND;m;0;132
16398;BEZIMST-320;ALT10IMST-9;INLAND;f;1;1155
16399;BEZIMST-320;ALT10IMST-9;INLAND;f;3;192
16400;BEZIMST-320;ALT10IMST-9;INLAND;f;2;45
16401;BEZIMST-320;ALT10IMST-9;INLAND;f;0;216
16402;BEZIMST-320;ALT10IMST-9;AUSLAND;m;1;32
16403;BEZIMST-320;ALT10IMST-9;AUSLAND;m;3;5
16404;BEZIMST-320;ALT10IMST-9;AUSLAND;m;2;2
16405;BEZIMST-320;ALT10IMST-9;AUSLAND;m;0;5
